INDEX,rubro,articulo,cantidad,final,costo,neto,margen,IVA,ganancia
1168,galletitas (9),Tortitas Chocolate,17.0,2840,1832.258064516129,2347.107438016529,55,0.21,1008.0
1169,galletitas (9),Tostadas Riera Clasicas,14.0,2490,1606.4516129032259,2057.8512396694214,55,0.21,884.0
1170,galletitas (9),Tostadas Riera Dulces,13.0,2200,1419.3548387096773,1818.1818181818182,55,0.21,781.0
1171,galletitas (9),Traviata 101g,18.0,1550,1000.0,1280.9917355371902,55,0.21,550.0
1172,galletitas (9),Triangulitos de hojaldre mafalda,13.0,1170,754.8387096774194,966.9421487603306,55,0.21,415.0
1173,galletitas (9),Vainillas mauri,9.0,970,625.8064516129032,801.6528925619835,55,0.21,344.0
1174,galletitas (9),vainillas sweet cookies,23.0,4810,3103.2258064516127,3975.2066115702482,55,0.21,1707.0
1175,galletitas (9),Variedad premium 400g,14.0,3860,2490.322580645161,3190.0826446280994,55,0.21,1370.0
1176,galletitas (9),Variedad Terrabusi 400 g,1.0,105,67.74193548387096,86.77685950413223,55,0.21,37.0
1177,galletitas (9),Variedad terrabusi chica 170g,6.0,540,348.38709677419354,446.2809917355372,55,0.21,192.0
1178,gaseosas (22),Cunnington Pomelo sin azucar 1.5l,20.0,5100,3290.322580645161,4214.876033057852,55,0.21,1810.0
1179,gaseosas (22),Cunnington pomelo sin azucar 2.25L,17.0,4420,2851.6129032258063,3652.8925619834713,55,0.21,1568.0
1180,gaseosas (22),Cunnington sin azucar indian Tonic 2.25L,23.0,5980,3858.064516129032,4942.148760330579,55,0.21,2122.0
1181,generico,Clight Limonada,3.0,150,96.77419354838709,123.96694214876034,55,0.21,53.0
1182,generico,curaplus x unidad,11.0,570,367.741935483871,471.07438016528926,55,0.21,202.0
1183,generico,Exquisita chocolate  540g,1.0,350,225.80645161290323,289.25619834710744,55,0.21,124.0
1184,generico,Maruchan Instant Lunch Pollo,1.0,510,329.0322580645161,421.4876033057851,55,0.21,181.0
1185,generico,Minora Plus x 1,1.0,5,3.225806451612903,4.132231404958678,55,0.21,2.0
1186,generico,patagonia travesia sureña 410ml,7.0,2590,1670.967741935484,2140.495867768595,55,0.21,919.0
1187,generico,tic tac frutos rojos,2.0,160,103.2258064516129,132.2314049586777,55,0.21,57.0
1188,generico,turron namur georgalos,50.0,2000,1290.3225806451612,1652.892561983471,55,0.21,710.0
1189,golosinas,Bananita Dolca 14g,4.0,280,180.64516129032256,231.40495867768595,55,0.21,99.0
1190,golosinas,Bananita Dolca grande 30g,30.0,2900,1870.967741935484,2396.694214876033,55,0.21,1029.0
1191,golosinas,barrita aguila 60% cacao 14 grs,20.0,1400,903.2258064516129,1157.0247933884298,55,0.21,497.0
1192,golosinas,baton,49.0,2310,1490.3225806451612,1909.0909090909092,55,0.21,820.0
1193,golosinas,Billiken Gomitas frutilla a la crema,12.0,480,309.6774193548387,396.6942148760331,55,0.21,170.0
1194,golosinas,Cabsha bocadito,53.0,2280,1470.967741935484,1884.297520661157,55,0.21,809.0
1195,golosinas,Cadbury yogurt frutilla 29 grs,21.0,3330,2148.3870967741937,2752.0661157024792,55,0.21,1182.0
1196,golosinas,Chocofigu emoji 5g,2.0,50,32.25806451612903,41.32231404958678,55,0.21,18.0
1197,golosinas,clásicas billiken de frutas,14.0,560,361.2903225806451,462.8099173553719,55,0.21,199.0
1198,golosinas,cofler graffiti,1.0,35,22.58064516129032,28.925619834710744,55,0.21,12.0
1199,golosinas,Cosmos chupetin tutti frutti,1.0,15,9.67741935483871,12.396694214876034,55,0.21,5.0
1200,golosinas,Gigante detergente 750cc,4.0,920,593.5483870967741,760.3305785123968,55,0.21,326.0
1201,golosinas,Habanitos Terrabusi 60 gr,4.0,680,438.7096774193548,561.9834710743802,55,0.21,241.0
1202,golosinas,Huesitos frutales pailas,19.0,1290,832.258064516129,1066.1157024793388,55,0.21,458.0
1203,golosinas,Huevo Kinder 20g,1.0,55,35.483870967741936,45.45454545454545,55,0.21,20.0
1204,golosinas,Huevo Kinder x 2,2.0,180,116.12903225806451,148.7603305785124,55,0.21,64.0
1205,golosinas,kinder sorpresa x 2  varon,4.0,1360,877.4193548387096,1123.9669421487604,55,0.21,483.0
1206,golosinas,kit kat mini 16.7 grs,24.0,1200,774.1935483870967,991.7355371900827,55,0.21,426.0
1207,golosinas,La yapa 17g,55.0,1375,887.0967741935484,1136.3636363636365,55,0.21,488.0
1208,golosinas,Mani con chocolate block,30.0,4220,2722.5806451612902,3487.603305785124,55,0.21,1497.0
1209,golosinas,Mani con chocolate pailas,7.0,700,451.61290322580646,578.5123966942149,55,0.21,248.0
1210,golosinas,Mantecol 110g,1.0,170,109.6774193548387,140.49586776859505,55,0.21,60.0
1211,golosinas,Mantecol 41 grs,59.0,7570,4883.870967741936,6256.198347107438,55,0.21,2686.0
1212,golosinas,Mantecol x26g,30.0,2290,1477.4193548387095,1892.5619834710744,55,0.21,813.0
1213,golosinas,Marroc bocadito,192.0,10450,6741.935483870968,8636.363636363636,55,0.21,3708.0
1214,golosinas,Medallon menta felfort,13.0,650,419.3548387096774,537.1900826446281,55,0.21,231.0
1215,golosinas,Merenkoa,54.0,4950,3193.548387096774,4090.909090909091,55,0.21,1756.0
1216,golosinas,mogul cerebritos,8.0,640,412.9032258064516,528.9256198347108,55,0.21,227.0
1217,golosinas,Mogul Colmillos,24.0,1680,1083.8709677419354,1388.4297520661157,55,0.21,596.0
1218,golosinas,mogul extreme acido dulce tubitos 15g,95.0,4210,2716.1290322580644,3479.3388429752067,55,0.21,1494.0
1219,golosinas,mogul extreme acido dulce tubitos 70g,9.0,2250,1451.6129032258063,1859.504132231405,55,0.21,798.0
1220,golosinas,Mogul Extreme Sandia,81.0,6530,4212.903225806452,5396.694214876034,55,0.21,2317.0
1221,golosinas,mogul frutales bolsita 50g,68.0,5270,3400.0,4355.371900826446,55,0.21,1870.0
1222,golosinas,mogul murcielago 30g,15.0,1050,677.4193548387096,867.7685950413223,55,0.21,373.0
1223,golosinas,Mogul Ositos,158.0,10270,6625.806451612903,8487.603305785124,55,0.21,3644.0
1224,golosinas,Mogul Oso Extreme Acido Dulce,104.0,8590,5541.935483870968,7099.173553719009,55,0.21,3048.0
1225,golosinas,Mogul Piecitos,8.0,480,309.6774193548387,396.6942148760331,55,0.21,170.0
1226,golosinas,Mogul rodajas acidas 50g,18.0,1620,1045.1612903225807,1338.8429752066115,55,0.21,575.0
1227,golosinas,Mogul Rollo,341.0,20970,13529.032258064515,17330.578512396696,55,0.21,7441.0
1228,golosinas,Mogul Tiburoncitos,148.0,8670,5593.548387096774,7165.289256198347,55,0.21,3076.0
1229,golosinas,mogul tutti frutti 50g,19.0,1520,980.6451612903226,1256.1983471074382,55,0.21,539.0
1230,golosinas,Mogul Viboritas,19.0,1710,1103.225806451613,1413.2231404958677,55,0.21,607.0
1231,golosinas,Monedas de chocolate Piratas Felfort,49.0,1285,829.0322580645161,1061.9834710743803,55,0.21,456.0
1232,golosinas,Nugaton clásico,19.0,1580,1019.3548387096774,1305.7851239669421,55,0.21,561.0
1233,golosinas,Oblea Bon o Bon,56.0,5675,3661.290322580645,4690.082644628099,55,0.21,2014.0
1234,golosinas,Pico Dulce,250.0,6945,4480.645161290323,5739.669421487603,55,0.21,2464.0
1235,golosinas,Piecitos Acido,26.0,1260,812.9032258064516,1041.3223140495868,55,0.21,447.0
1236,golosinas,PROMO HAMBURGUESA x2,2.0,200,129.03225806451613,165.28925619834712,55,0.21,71.0
1237,golosinas,PROMO TURRON ARCOR X 3,7.0,700,451.61290322580646,578.5123966942149,55,0.21,248.0
1238,golosinas,PROMO TURRON ARCOR X 4,16.0,1600,1032.258064516129,1322.314049586777,55,0.21,568.0
1239,golosinas,PROMO TURRON ARCOR x2,2.0,180,116.12903225806451,148.7603305785124,55,0.21,64.0
1240,golosinas,Rhodesia,273.0,21380,13793.548387096775,17669.421487603307,55,0.21,7586.0
1241,golosinas,rollitos mogul acidos,183.0,11065,7138.709677419354,9144.628099173555,55,0.21,3926.0
1242,golosinas,Tita,47.0,2880,1858.0645161290322,2380.1652892561983,55,0.21,1022.0
1243,golosinas,TURRON ARCOR,721.0,26415,17041.935483870966,21830.578512396696,55,0.21,9373.0
1244,golosinas,Turron Bonafide mani con miel 80g,2.0,140,90.32258064516128,115.70247933884298,55,0.21,50.0
1245,golosinas,Turron Nevares,394.0,10520,6787.096774193548,8694.214876033058,55,0.21,3733.0
1246,golosinas,Yummy animalitos,37.0,1625,1048.3870967741934,1342.9752066115702,55,0.21,577.0
1247,golosinas,Yummy moritas,30.0,1200,774.1935483870967,991.7355371900827,55,0.21,426.0
1248,golosinas,Yummy ositos,54.0,2840,1832.258064516129,2347.107438016529,55,0.21,1008.0
1249,golosinas,yummy ositos acidos,31.0,2070,1335.483870967742,1710.7438016528927,55,0.21,735.0
1250,golosinas,Yummy pececitos,6.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
1251,jugos (1.502),.,1.0,170,109.6774193548387,140.49586776859505,55,0.21,60.0
1252,jugos (1.502),Ades durazno 200ml,5.0,590,380.64516129032256,487.603305785124,55,0.21,209.0
1253,jugos (1.502),baggio durazno 1 L,17.0,3760,2425.806451612903,3107.438016528926,55,0.21,1334.0
1254,jugos (1.502),Baggio Durazno 200cc,97.0,6395,4125.806451612903,5285.123966942149,55,0.21,2269.0
1255,jugos (1.502),baggio fresh manzana 600c,18.0,1440,929.0322580645161,1190.0826446280992,55,0.21,511.0
1256,jugos (1.502),Baggio fresh naranja dulce 200ml,8.0,320,206.4516129032258,264.4628099173554,55,0.21,114.0
1257,jugos (1.502),baggio fresh pera 600ml,25.0,2050,1322.5806451612902,1694.2148760330579,55,0.21,727.0
1258,jugos (1.502),baggio fresh pomelo 600cc,36.0,3075,1983.8709677419354,2541.322314049587,55,0.21,1091.0
1259,jugos (1.502),Baggio Manzana 1L,34.0,6920,4464.516129032258,5719.00826446281,55,0.21,2455.0
1260,jugos (1.502),Baggio Manzana 200cc,109.0,8470,5464.516129032258,7000.0,55,0.21,3005.0
1261,jugos (1.502),Baggio Multifruta 1L,36.0,9030,5825.806451612903,7462.809917355372,55,0.21,3204.0
1262,jugos (1.502),Baggio Multifrutal 200cc,128.0,8995,5803.225806451613,7433.884297520662,55,0.21,3192.0
1263,jugos (1.502),Baggio Naranja 1L,35.0,8960,5780.645161290322,7404.9586776859505,55,0.21,3179.0
1264,jugos (1.502),Baggio Naranja 200cc,116.0,8405,5422.58064516129,6946.280991735537,55,0.21,2982.0
1265,jugos (1.502),Baggio Pera 200cc,1.0,60,38.70967741935484,49.586776859504134,55,0.21,21.0
1266,jugos (1.502),Baggio pronto mix frutal  1L,17.0,3490,2251.6129032258063,2884.2975206611573,55,0.21,1238.0
1267,jugos (1.502),Citric 1000cc,150.0,50790,32767.74193548387,41975.20661157025,55,0.21,18022.0
1268,jugos (1.502),Citric 250 cc manzana,26.0,2900,1870.967741935484,2396.694214876033,55,0.21,1029.0
1269,jugos (1.502),Citric 250ml,76.0,8045,5190.322580645161,6648.760330578512,55,0.21,2855.0
1270,jugos (1.502),Citric 500cc,206.0,40980,26438.709677419352,33867.76859504132,55,0.21,14541.0
1271,jugos (1.502),citric durazno naranja  1.000cc,3.0,810,522.5806451612904,669.4214876033058,55,0.21,287.0
1272,jugos (1.502),citric naranja + durazno 500cc,16.0,4325,2790.322580645161,3574.380165289256,55,0.21,1535.0
1273,jugos (1.502),citric naranja + mango 1 litro,6.0,1710,1103.225806451613,1413.2231404958677,55,0.21,607.0
1274,jugos (1.502),Citric naranja + mango 500cc,30.0,7820,5045.1612903225805,6462.809917355372,55,0.21,2775.0
1275,jugos (1.502),citric naranja durazno 500cc,1.0,160,103.2258064516129,132.2314049586777,55,0.21,57.0
1276,jugos (1.502),Citric naranja mango 500cc,7.0,1120,722.5806451612902,925.6198347107438,55,0.21,397.0
1277,jugos (1.502),citric naranja+durazno 250ml,1.0,160,103.2258064516129,132.2314049586777,55,0.21,57.0
1278,jugos (1.502),Citric x 500 Naranja Frutilla,5.0,1350,870.9677419354839,1115.702479338843,55,0.21,479.0
1279,jugos (1.502),Clight sabor limonada rosa,47.0,2375,1532.258064516129,1962.809917355372,55,0.21,843.0
1280,jugos (1.502),Jugo de Naranja Orgánico 250cc,1.0,100,64.51612903225806,82.64462809917356,55,0.21,35.0
1281,jugos (1.502),jugo tang pomelo rosado,2.0,50,32.25806451612903,41.32231404958678,55,0.21,18.0
1282,jugos (1.502),TANG sabor frutilla 18g,10.0,560,361.2903225806451,462.8099173553719,55,0.21,199.0
1283,jugos en sobres (18),Clight jugo cualquier sabor,1.0,40,25.806451612903224,33.057851239669425,55,0.21,14.0
1284,jugos en sobres (18),Tang manzana,6.0,300,193.54838709677418,247.93388429752068,55,0.21,106.0
1285,lacteos (28),Arroz con Leche Clasico Tregar,3.0,480,309.6774193548387,396.6942148760331,55,0.21,170.0
1286,lacteos (28),Arroz con Leche Tregar DDL,3.0,480,309.6774193548387,396.6942148760331,55,0.21,170.0
1287,lacteos (28),Baggio chocolatada 1l shake,9.0,2980,1922.5806451612902,2462.809917355372,55,0.21,1057.0
1288,lacteos (28),Casancrem Entero 290 grs,1.0,420,270.96774193548384,347.10743801652893,55,0.21,149.0
1289,lacteos (28),CasanCrem entero 290g,4.0,2090,1348.3870967741934,1727.2727272727273,55,0.21,742.0
1290,lacteos (28),Casancrem light 290 grs,1.0,420,270.96774193548384,347.10743801652893,55,0.21,149.0
1291,lacteos (28),CasanCrem Light por 290g,3.0,1440,929.0322580645161,1190.0826446280992,55,0.21,511.0
1292,lacteos (28),Choclatada Baggio Latte 200cc,30.0,2990,1929.032258064516,2471.0743801652893,55,0.21,1061.0
1293,lacteos (28),Chocolatada Baggio Latte 200cc,15.0,1500,967.741935483871,1239.6694214876034,55,0.21,532.0
1294,lacteos (28),Chocolatada Tregar 1L,9.0,2910,1877.4193548387095,2404.9586776859505,55,0.21,1033.0
1295,lacteos (28),chocolatada tregar x 200ml,50.0,5435,3506.451612903226,4491.735537190083,55,0.21,1929.0
1296,lacteos (28),Crema clasica batir la serenisima 200ml,12.0,1980,1277.4193548387098,1636.3636363636365,55,0.21,703.0
1297,lacteos (28),crema de leche las tres niñas 200ml,4.0,680,438.7096774193548,561.9834710743802,55,0.21,241.0
1298,lacteos (28),crema de leche serenisima cocina 200ml,75.0,15840,10219.354838709678,13090.909090909092,55,0.21,5621.0
1299,lacteos (28),Crema de Leche Tonadita 200cc,98.0,19890,12832.258064516129,16438.016528925622,55,0.21,7058.0
1300,lacteos (28),Crema de Leche Tregar 200cc,83.0,19800,12774.193548387097,16363.636363636364,55,0.21,7026.0
1301,lacteos (28),crema de leche tremblay x 200 grs,123.0,31170,20109.677419354837,25760.330578512396,55,0.21,11060.0
1302,lacteos (28),Danette  chocolate  95g,2.0,240,154.83870967741936,198.34710743801654,55,0.21,85.0
1303,lacteos (28),Danette  dulce de leche   95g,2.0,240,154.83870967741936,198.34710743801654,55,0.21,85.0
1304,lacteos (28),la salteña tapa para empanadas criollas  x15uni.,1.0,220,141.93548387096774,181.8181818181818,55,0.21,78.0
1305,lacteos (28),Leche descremada la serenisima,3.0,330,212.90322580645162,272.72727272727275,55,0.21,117.0
1306,lacteos (28),Leche descremada La Serenisima 1l,151.0,31280,20180.645161290322,25851.239669421488,55,0.21,11099.0
1307,lacteos (28),Leche descremada Tregar,138.0,27530,17761.290322580644,22752.06611570248,55,0.21,9769.0
1308,lacteos (28),Leche entera la serenisima,158.0,34280,22116.129032258064,28330.578512396696,55,0.21,12164.0
1309,lacteos (28),Leche entera Tregar,56.0,11850,7645.1612903225805,9793.388429752067,55,0.21,4205.0
1310,lacteos (28),Mana Rellenas Vainilla,2.0,200,129.03225806451613,165.28925619834712,55,0.21,71.0
1311,lacteos (28),Manteca Tonadita 200 grs.,30.0,8970,5787.096774193548,7413.223140495868,55,0.21,3183.0
1312,lacteos (28),Manteca Tremblay 100g,56.0,9190,5929.032258064516,7595.0413223140495,55,0.21,3261.0
1313,lacteos (28),Manteca Tremblay 200g,3.0,1260,812.9032258064516,1041.3223140495868,55,0.21,447.0
1314,lacteos (28),Mortadela Paladini Chica 300g,19.0,8380,5406.451612903225,6925.619834710744,55,0.21,2974.0
1315,lacteos (28),Neufchatel Tregar 190g,2.0,380,245.16129032258064,314.04958677685954,55,0.21,135.0
1316,lacteos (28),Queso blanco La Serenisima Entero,1.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
1317,lacteos (28),Queso Chedar La Tonadita 8 fetas 116g,1.0,50,32.25806451612903,41.32231404958678,55,0.21,18.0
1318,lacteos (28),Queso Cheddar Light Tregar 190cc,1.0,160,103.2258064516129,132.2314049586777,55,0.21,57.0
1319,lacteos (28),Queso cremoso tradicional tremblay,35.0,19070,12303.225806451612,15760.330578512398,55,0.21,6767.0
1320,lacteos (28),Queso Finlandia Clasico,1.0,420,270.96774193548384,347.10743801652893,55,0.21,149.0
1321,lacteos (28),Queso Finlandia Light,1.0,420,270.96774193548384,347.10743801652893,55,0.21,149.0
1322,lacteos (28),Queso Neufchatel Azul Tregar 190cc,2.0,380,245.16129032258064,314.04958677685954,55,0.21,135.0
1323,lacteos (28),queso pategras tremblay,17.0,12340,7961.290322580645,10198.347107438018,55,0.21,4379.0
1324,lacteos (28),queso por salut light tremblay,13.0,2510,1619.3548387096773,2074.380165289256,55,0.21,891.0
1325,lacteos (28),Queso rallado economico La Quesera,28.0,3080,1987.0967741935483,2545.4545454545455,55,0.21,1093.0
1326,lacteos (28),Queso Rallado La Serenisima 35g,289.0,43265,27912.90322580645,35756.19834710744,55,0.21,15352.0
1327,lacteos (28),Queso rallado la serenisima 70g,3.0,600,387.09677419354836,495.86776859504135,55,0.21,213.0
1328,lacteos (28),Queso rallado Tremblay 40g,171.0,19090,12316.129032258064,15776.859504132231,55,0.21,6774.0
1329,lacteos (28),Queso Tremblay salame  190g,12.0,2430,1567.741935483871,2008.2644628099174,55,0.21,862.0
1330,lacteos (28),Queso Tremblay untable clasico 190g,30.0,6170,3980.6451612903224,5099.173553719009,55,0.21,2189.0
1331,lacteos (28),queso tremblay untable finas hierbas 190g,13.0,2700,1741.9354838709678,2231.404958677686,55,0.21,958.0
1332,lacteos (28),Queso Untable clasico tonadita 190g,2.0,580,374.19354838709677,479.3388429752066,55,0.21,206.0
1333,lacteos (28),queso untable Tonadita dip cheddar 190g,3.0,870,561.2903225806451,719.00826446281,55,0.21,309.0
1334,lacteos (28),queso untable tonadita queso azul 190g,2.0,580,374.19354838709677,479.3388429752066,55,0.21,206.0
1335,lacteos (28),Queso untable Tremblay jamon  190g,20.0,4060,2619.3548387096776,3355.3719008264466,55,0.21,1441.0
1336,lacteos (28),salamines picado fino fox,25.0,7410,4780.645161290322,6123.966942148761,55,0.21,2629.0
1337,lacteos (28),salamines picado fino paladini,4.0,2780,1793.5483870967741,2297.5206611570247,55,0.21,986.0
1338,lacteos (28),salamines picado grueso fox,4.0,1920,1238.7096774193549,1586.7768595041323,55,0.21,681.0
1339,lacteos (28),Salchichas Paladini x 6,212.0,52080,33600.0,43041.32231404959,55,0.21,18480.0
1340,lacteos (28),salchichas paty viena 190g,87.0,13690,8832.258064516129,11314.04958677686,55,0.21,4858.0
1341,lacteos (28),serenisima queso crema light 290g,5.0,1470,948.3870967741935,1214.8760330578514,55,0.21,522.0
1342,lacteos (28),serenisima queso crema original 290g,4.0,1080,696.7741935483871,892.5619834710744,55,0.21,383.0
1343,lacteos (28),Tonadita cheddar 116gr,1.0,210,135.48387096774192,173.55371900826447,55,0.21,75.0
1344,lacteos (28),Tonadita cheddar 120gr,3.0,820,529.0322580645161,677.6859504132232,55,0.21,291.0
1345,lacteos (28),tonadita cremette queso con crema 290g,3.0,1080,696.7741935483871,892.5619834710744,55,0.21,383.0
1346,lacteos (28),Tregar Cereales entero,8.0,900,580.6451612903226,743.8016528925621,55,0.21,319.0
1347,lacteos (28),Tregar Descremado Cereales,13.0,1580,1019.3548387096774,1305.7851239669421,55,0.21,561.0
1348,lacteos (28),tremblay queso cheddar 190g,2.0,460,296.7741935483871,380.1652892561984,55,0.21,163.0
1349,lacteos (28),tremblay queso cheddar en fetas,1.0,340,219.3548387096774,280.9917355371901,55,0.21,121.0
1350,lacteos (28),tremblay queso crema clasico 290g,12.0,4205,2712.9032258064517,3475.2066115702482,55,0.21,1492.0
1351,lacteos (28),Tremblay queso de crema light,11.0,3600,2322.5806451612902,2975.2066115702482,55,0.21,1277.0
1352,lacteos (28),tremblay queso untable queso azul,2.0,400,258.06451612903226,330.57851239669424,55,0.21,142.0
1353,lacteos (28),yogur bebible serenisima frutilla 250ml,35.0,5180,3341.935483870968,4280.99173553719,55,0.21,1838.0
1354,lacteos (28),yogur bebible serenisima vainilla 250ml,29.0,4470,2883.8709677419356,3694.214876033058,55,0.21,1586.0
1355,lacteos (28),yogur clasico frutilla serenisima 900g,2.0,400,258.06451612903226,330.57851239669424,55,0.21,142.0
